xcentre,ycentre,zcentre,recpe,ue
9035.0,24672.5,2092.5,15.22000027,1
9055.0,24672.5,2077.5,15.72000027,2
9055.0,24687.5,2077.5,15.71990681,2
9055.0,24687.5,2092.5,15.22000027,1
9045.0,24672.5,2092.5,15.22000027,1
9045.0,24672.5,2077.5,15.22000027,1
9055.0,24672.5,2092.5,15.22000027,1
9045.0,24687.5,2092.5,15.22000027,1
9045.0,24687.5,2077.5,13.05444908,1
9075.0,24687.5,2092.5,15.63000011,2
9065.0,24687.5,2092.5,15.63000011,2
9075.0,24687.5,2077.5,15.71953869,2
9075.0,24672.5,2092.5,15.63000011,2
9075.0,24672.5,2077.5,15.72000027,2
9065.0,24672.5,2092.5,15.72000027,2
9065.0,24672.5,2077.5,15.72000027,2
9065.0,24687.5,2077.5,15.71972942,2
9085.0,24687.5,2077.5,15.71943092,2
9095.0,24672.5,2077.5,15.72000027,2
9085.0,24672.5,2077.5,15.72000027,2
9085.0,24672.5,2092.5,15.63000011,2
9095.0,24672.5,2092.5,15.63000011,2
9095.0,24687.5,2092.5,15.63000011,2
9085.0,24687.5,2092.5,15.63000011,2
9095.0,24687.5,2077.5,15.71945953,2
9105.0,24672.5,2077.5,15.72000027,2
9105.0,24672.5,2092.5,15.63000011,2
9105.0,24687.5,2077.5,15.63000011,2
9115.0,24672.5,2077.5,23.40345764,1
9115.0,24672.5,2092.5,22.87200737,1
9105.0,24687.5,2092.5,15.63000011,2
9115.0,24687.5,2092.5,22.76713943,1
9115.0,24687.5,2077.5,22.84355736,1
9125.0,24687.5,2092.5,22.78394127,1
9135.0,24687.5,2092.5,24.01550102,1
9135.0,24687.5,2077.5,24.26330185,1
9135.0,24672.5,2092.5,24.18984032,1
9135.0,24672.5,2077.5,25.19347572,1
9125.0,24687.5,2077.5,22.90046692,1
9125.0,24672.5,2092.5,22.89931297,1
9125.0,24672.5,2077.5,23.45945168,1
9155.0,24687.5,2077.5,25.21625519,1
9145.0,24672.5,2092.5,25.05965424,1
9145.0,24672.5,2077.5,25.19707108,1
9145.0,24687.5,2077.5,25.19656944,1
9145.0,24687.5,2092.5,24.01703644,1
9155.0,24672.5,2092.5,17.41500092,2
9155.0,24672.5,2077.5,16.81999969,2
9155.0,24687.5,2092.5,16.81999969,2
9175.0,24687.5,2077.5,25.31389618,1
9175.0,24687.5,2092.5,25.1200943,1
9165.0,24687.5,2092.5,25.06699371,1
9165.0,24687.5,2077.5,25.25774384,1
9175.0,24672.5,2092.5,25.16645622,1
9165.0,24672.5,2077.5,25.28251457,1
9165.0,24672.5,2092.5,17.41500092,2
9175.0,24672.5,2077.5,21.2460804,3
9195.0,24672.5,2077.5,17.4150753,2
9195.0,24687.5,2092.5,23.47026253,1
9195.0,24687.5,2077.5,17.4399929,2
9195.0,24672.5,2092.5,23.72412491,1
9185.0,24672.5,2092.5,23.77499771,1
9185.0,24687.5,2092.5,23.68443489,1
9185.0,24687.5,2077.5,23.6288166,1
9185.0,24672.5,2077.5,23.74649048,1
9215.0,24687.5,2077.5,20.94368172,3
9215.0,24687.5,2092.5,20.95046425,3
9205.0,24687.5,2092.5,23.60056877,1
9205.0,24672.5,2092.5,15.84229374,2
9205.0,24672.5,2077.5,22.80615807,1
9205.0,24687.5,2077.5,17.46354866,2
9215.0,24672.5,2092.5,23.02545738,1
9215.0,24672.5,2077.5,21.05857086,3
9225.0,24687.5,2077.5,20.86192703,3
9225.0,24672.5,2077.5,15.80131626,2
9225.0,24672.5,2092.5,21.84916115,1
9235.0,24687.5,2092.5,21.25116539,1
9235.0,24687.5,2077.5,21.0614872,1
9235.0,24672.5,2077.5,21.26891899,1
9235.0,24672.5,2092.5,21.27103043,1
9225.0,24687.5,2092.5,22.42938042,1
9255.0,24687.5,2077.5,20.53394127,1
9255.0,24687.5,2092.5,20.70086479,1
9245.0,24672.5,2077.5,19.85135269,1
9255.0,24672.5,2077.5,19.37602615,1
9255.0,24672.5,2092.5,19.6752739,1
9245.0,24687.5,2092.5,20.83439445,1
9245.0,24687.5,2077.5,20.7946701,3
9245.0,24672.5,2092.5,19.9990387,1
9265.0,24687.5,2077.5,20.33871078,1
9275.0,24672.5,2077.5,18.77217102,1
9275.0,24672.5,2092.5,19.29250908,1
9265.0,24687.5,2092.5,20.60299683,1
9265.0,24672.5,2092.5,19.41742325,1
9275.0,24687.5,2092.5,20.57210541,1
9275.0,24687.5,2077.5,20.25188446,1
9265.0,24672.5,2077.5,18.98394012,1
9285.0,24672.5,2077.5,18.85768318,1
9285.0,24687.5,2092.5,20.24407959,1
9285.0,24687.5,2077.5,20.31757736,1
9295.0,24672.5,2077.5,15.04236126,2
9295.0,24672.5,2092.5,14.671422,2
9295.0,24687.5,2092.5,14.37099552,2
9295.0,24687.5,2077.5,14.92039871,2
9285.0,24672.5,2092.5,19.21848869,1
9305.0,24687.5,2077.5,14.93990326,2
9315.0,24672.5,2092.5,14.78875256,2
9315.0,24672.5,2077.5,15.16530323,2
9315.0,24687.5,2077.5,15.03072739,2
9305.0,24687.5,2092.5,14.42736435,2
9305.0,24672.5,2077.5,15.08193874,2
9305.0,24672.5,2092.5,14.66038322,2
9315.0,24687.5,2092.5,14.58052349,2
9325.0,24672.5,2092.5,14.96090508,2
9335.0,24687.5,2092.5,15.01490307,2
9335.0,24672.5,2092.5,12.71000004,2
9335.0,24687.5,2077.5,15.31512547,2
9325.0,24687.5,2092.5,14.78796196,2
9325.0,24672.5,2077.5,15.27914906,2
9335.0,24672.5,2077.5,15.406847,2
9325.0,24687.5,2077.5,15.16457748,2
9355.0,24687.5,2077.5,12.71000004,2
9355.0,24687.5,2092.5,12.71000004,2
9345.0,24687.5,2092.5,12.71000004,2
9355.0,24672.5,2077.5,12.71000004,2
9355.0,24672.5,2092.5,12.71000004,2
9345.0,24687.5,2077.5,12.71000004,2
9345.0,24672.5,2077.5,12.71000004,2
9345.0,24672.5,2092.5,12.71000004,2
9375.0,24672.5,2092.5,12.71000004,2
9365.0,24672.5,2092.5,12.71000004,2
9365.0,24672.5,2077.5,12.71000004,2
9375.0,24687.5,2092.5,12.71000004,2
9375.0,24687.5,2077.5,12.71000004,2
9365.0,24687.5,2092.5,12.71000004,2
9365.0,24687.5,2077.5,12.71000004,2
9375.0,24672.5,2077.5,12.71000004,2
9385.0,24687.5,2092.5,12.71000004,2
9385.0,24672.5,2092.5,12.71000004,2
8635.0,24702.5,2077.5,23.68000031,1
8695.0,24717.5,2077.5,13.40999985,3
8705.0,24702.5,2092.5,13.40999985,3
8705.0,24717.5,2092.5,13.40999985,3
8715.0,24702.5,2092.5,14.06000042,2
8725.0,24702.5,2077.5,16.04510498,2
8735.0,24717.5,2077.5,18.03000069,2
8725.0,24702.5,2092.5,14.06000042,2
8725.0,24717.5,2077.5,18.03000069,2
8735.0,24702.5,2092.5,16.04501343,2
8735.0,24702.5,2077.5,16.05407906,2
8735.0,24717.5,2092.5,16.04600716,2
8755.0,24702.5,2092.5,16.07011986,2
8745.0,24717.5,2092.5,16.06291962,2
8755.0,24717.5,2092.5,16.10273361,2
8745.0,24702.5,2077.5,13.40999985,3
8755.0,24717.5,2077.5,15.45452881,2
8745.0,24717.5,2077.5,13.40999985,3
8755.0,24702.5,2077.5,14.88807774,2
8745.0,24702.5,2092.5,16.04911232,2
8765.0,24702.5,2092.5,16.1061058,2
8775.0,24702.5,2077.5,15.25326157,2
8775.0,24717.5,2077.5,15.66064548,2
8765.0,24717.5,2092.5,18.03000069,2
8765.0,24717.5,2077.5,15.75974751,2
8775.0,24717.5,2092.5,15.45951366,2
8765.0,24702.5,2077.5,13.40999985,3
8775.0,24702.5,2092.5,14.88600349,2
8795.0,24717.5,2077.5,16.02537918,2
8795.0,24717.5,2092.5,15.75854969,2
8785.0,24717.5,2092.5,15.64466,2
8795.0,24702.5,2077.5,15.44391918,2
8785.0,24717.5,2077.5,15.8885479,2
8785.0,24702.5,2092.5,15.33947086,2
8785.0,24702.5,2077.5,15.42199516,2
8795.0,24702.5,2092.5,15.43255424,2
8805.0,24717.5,2092.5,15.79598808,2
8805.0,24702.5,2077.5,15.45738316,2
8805.0,24702.5,2092.5,15.46348,2
8815.0,24717.5,2092.5,15.50526619,2
8805.0,24717.5,2077.5,15.9877758,2
8815.0,24702.5,2077.5,15.38978291,2
8815.0,24702.5,2092.5,15.17226315,2
8815.0,24717.5,2077.5,15.90617561,2
8835.0,24702.5,2092.5,14.97475433,2
8825.0,24717.5,2077.5,15.72836781,2
8825.0,24717.5,2092.5,15.40043354,2
8835.0,24702.5,2077.5,15.07546616,2
8825.0,24702.5,2092.5,15.0925684,2
8835.0,24717.5,2077.5,15.48570156,2
8835.0,24717.5,2092.5,15.24493599,2
8825.0,24702.5,2077.5,15.25490856,2
8855.0,24702.5,2077.5,14.53546333,2
8855.0,24717.5,2092.5,14.6418314,2
8845.0,24717.5,2092.5,15.05934143,2
8855.0,24717.5,2077.5,14.80302143,2
8845.0,24702.5,2092.5,14.83506966,2
8845.0,24717.5,2077.5,15.07941914,2
8845.0,24702.5,2077.5,14.73557186,2
8855.0,24702.5,2092.5,14.46395779,2
8865.0,24717.5,2092.5,14.44888878,2
8865.0,24717.5,2077.5,14.55018616,2
8865.0,24702.5,2077.5,14.35600758,2
8875.0,24717.5,2077.5,13.37372971,2
8865.0,24702.5,2092.5,14.33125305,2
8895.0,24717.5,2092.5,13.90499973,2
8885.0,24702.5,2077.5,13.19377327,2
8895.0,24717.5,2077.5,13.92182732,2
8885.0,24717.5,2077.5,13.25396919,2
8905.0,24717.5,2092.5,13.90499973,2
8915.0,24717.5,2092.5,13.90499973,2
8915.0,24717.5,2077.5,12.47150993,2
8915.0,24702.5,2077.5,12.47505951,2
8915.0,24702.5,2092.5,13.90489197,2
8905.0,24717.5,2077.5,12.47150993,2
8905.0,24702.5,2077.5,12.47330284,2
8935.0,24717.5,2092.5,13.68000031,2
8925.0,24702.5,2092.5,13.68000031,2
8925.0,24717.5,2077.5,12.47150993,2
8935.0,24717.5,2077.5,11.76000023,2
8925.0,24702.5,2077.5,12.47627831,2
8925.0,24717.5,2092.5,13.68000031,2
8935.0,24702.5,2092.5,13.68000031,2
8935.0,24702.5,2077.5,12.5735445,2
8955.0,24717.5,2092.5,13.68000031,2
8945.0,24717.5,2077.5,11.89000034,2
8945.0,24717.5,2092.5,13.68000031,2
8955.0,24717.5,2077.5,11.89000034,2
8955.0,24702.5,2092.5,13.68000031,2
8955.0,24702.5,2077.5,14.51175022,1
8945.0,24702.5,2077.5,11.89632511,2
8945.0,24702.5,2092.5,13.68000031,2
8965.0,24717.5,2077.5,14.59226513,1
8975.0,24717.5,2077.5,14.65358353,1
8975.0,24702.5,2077.5,14.61145782,1
8965.0,24702.5,2092.5,14.58772659,1
8965.0,24702.5,2077.5,14.5562048,1
8965.0,24717.5,2092.5,14.60979557,1
8975.0,24717.5,2092.5,14.45423603,1
8975.0,24702.5,2092.5,14.42141628,1
8995.0,24717.5,2077.5,13.70841408,1
8995.0,24702.5,2077.5,13.51636791,1
8995.0,24702.5,2092.5,14.07589054,1
8995.0,24717.5,2092.5,14.15614033,1
8985.0,24702.5,2092.5,14.46825123,1
8985.0,24717.5,2092.5,14.50813484,1
8985.0,24702.5,2077.5,11.89000034,2
8985.0,24717.5,2077.5,14.7226305,1
9005.0,24702.5,2092.5,14.14358521,1
9005.0,24717.5,2092.5,15.22000027,1
9015.0,24702.5,2077.5,14.65500069,2
9015.0,24702.5,2092.5,15.22000027,1
9015.0,24717.5,2092.5,15.22000027,1
9005.0,24702.5,2077.5,13.68000031,2
9005.0,24717.5,2077.5,14.65500069,2
9015.0,24717.5,2077.5,14.65606594,2
9035.0,24702.5,2092.5,15.22000027,1
9025.0,24717.5,2092.5,15.63000011,2
9035.0,24702.5,2077.5,13.70013523,1
9035.0,24717.5,2092.5,15.22000027,1
9035.0,24717.5,2077.5,14.18821812,1
9025.0,24702.5,2077.5,15.63000011,2
9025.0,24702.5,2092.5,15.22000027,1
9025.0,24717.5,2077.5,14.12362766,1
9045.0,24702.5,2077.5,13.6247015,1
9045.0,24717.5,2092.5,27.37000084,3
9045.0,24717.5,2077.5,22.47471046,3
9055.0,24717.5,2092.5,16.90672112,1
9055.0,24717.5,2077.5,15.22000027,1
9045.0,24702.5,2092.5,27.37000084,3
9055.0,24702.5,2092.5,27.37000084,3
9055.0,24702.5,2077.5,15.22000027,1
9065.0,24702.5,2077.5,15.71627712,2
9075.0,24717.5,2092.5,15.63000011,2
9075.0,24717.5,2077.5,17.90907097,1
9075.0,24702.5,2077.5,15.71532154,2
9075.0,24702.5,2092.5,15.63000011,2
9065.0,24717.5,2077.5,15.63000011,2
9065.0,24717.5,2092.5,15.63000011,2
9065.0,24702.5,2092.5,17.21827316,1
9095.0,24717.5,2092.5,19.03497124,1
9095.0,24717.5,2077.5,19.1492691,1
9085.0,24702.5,2077.5,19.04760361,1
9085.0,24702.5,2092.5,15.63000011,2
9095.0,24702.5,2092.5,19.23530006,1
9095.0,24702.5,2077.5,19.34074402,1
9085.0,24717.5,2077.5,18.78949356,1
9085.0,24717.5,2092.5,18.74045944,1
9115.0,24717.5,2092.5,15.63000011,2
9115.0,24717.5,2077.5,19.41288948,1
9105.0,24702.5,2092.5,15.63000011,2
9115.0,24702.5,2092.5,15.63000011,2
9115.0,24702.5,2077.5,15.63000011,2
9105.0,24717.5,2077.5,19.16508293,1
9105.0,24717.5,2092.5,15.63000011,2
9105.0,24702.5,2077.5,15.63000011,2
9125.0,24702.5,2077.5,22.7813282,1
9125.0,24717.5,2092.5,21.26019669,1
9125.0,24702.5,2092.5,15.63000011,2
9135.0,24717.5,2077.5,15.63000011,2
9135.0,24717.5,2092.5,23.41901779,1
9135.0,24702.5,2077.5,24.08250618,1
9135.0,24702.5,2092.5,23.55092812,1
9125.0,24717.5,2077.5,22.74334526,1
9145.0,24717.5,2092.5,23.36457825,1
9145.0,24717.5,2077.5,24.01075745,1
9155.0,24717.5,2092.5,22.87085724,1
9155.0,24717.5,2077.5,24.01546478,1
9145.0,24702.5,2092.5,23.87871361,1
9155.0,24702.5,2077.5,24.27380371,1
9155.0,24702.5,2092.5,23.87570763,1
9145.0,24702.5,2077.5,24.24982643,1
9165.0,24717.5,2077.5,24.19655991,1
9165.0,24717.5,2092.5,23.14744568,1
9175.0,24702.5,2077.5,25.248909,1
9175.0,24717.5,2092.5,23.28550148,1
9175.0,24717.5,2077.5,25.11037827,1
9165.0,24702.5,2092.5,24.04216957,1
9165.0,24702.5,2077.5,25.19989395,1
9175.0,24702.5,2092.5,24.88955116,1
9185.0,24702.5,2077.5,23.39618492,1
9185.0,24702.5,2092.5,23.52489662,1
9195.0,24702.5,2077.5,17.53722572,2
9195.0,24702.5,2092.5,23.3404541,1
9195.0,24717.5,2077.5,17.67655373,2
9185.0,24717.5,2092.5,23.33427429,1
9185.0,24717.5,2077.5,23.27431679,1
9195.0,24717.5,2092.5,23.18941498,1
9205.0,24702.5,2077.5,20.70116425,3
9205.0,24702.5,2092.5,16.17987823,2
9215.0,24717.5,2092.5,16.70014763,2
9215.0,24702.5,2077.5,16.3413105,2
9215.0,24702.5,2092.5,16.21935081,2
9205.0,24717.5,2092.5,16.54810715,2
9205.0,24717.5,2077.5,17.77490807,2
9215.0,24717.5,2077.5,16.83277893,2
9225.0,24717.5,2077.5,16.97015762,2
9225.0,24702.5,2077.5,16.37002182,2
9225.0,24717.5,2092.5,16.76421356,2
9235.0,24717.5,2092.5,16.72628021,2
9235.0,24702.5,2092.5,21.63554001,1
9235.0,24702.5,2077.5,21.57868767,1
9235.0,24717.5,2077.5,17.00351334,2
9225.0,24702.5,2092.5,16.1771431,2
9255.0,24717.5,2092.5,16.34241104,2
9245.0,24702.5,2092.5,21.0641346,3
9245.0,24717.5,2077.5,16.92174149,2
9245.0,24717.5,2092.5,16.58140182,2
9245.0,24702.5,2077.5,21.16681671,1
9255.0,24702.5,2092.5,21.00043106,1
9255.0,24717.5,2077.5,21.09378815,1
9255.0,24702.5,2077.5,21.05158043,1
9265.0,24702.5,2077.5,20.96737671,1
9265.0,24717.5,2092.5,21.43268394,3
9265.0,24717.5,2077.5,21.18149567,3
9275.0,24702.5,2077.5,20.83022308,3
9275.0,24702.5,2092.5,20.83263206,3
9265.0,24702.5,2092.5,20.98187065,1
9275.0,24717.5,2077.5,21.1579895,3
9275.0,24717.5,2092.5,21.33970261,3
9295.0,24702.5,2077.5,15.14049911,2
9285.0,24717.5,2092.5,21.28548622,3
9285.0,24717.5,2077.5,21.1075058,3
9285.0,24702.5,2092.5,20.88481903,3
9295.0,24702.5,2092.5,14.59483051,2
9295.0,24717.5,2092.5,15.18221855,2
9295.0,24717.5,2077.5,15.62735271,2
9285.0,24702.5,2077.5,20.88664627,3
9315.0,24717.5,2077.5,15.38947201,2
9305.0,24702.5,2077.5,15.07682705,2
9305.0,24702.5,2092.5,14.57055664,2
9305.0,24717.5,2092.5,15.05861187,2
9305.0,24717.5,2077.5,15.46900177,2
9315.0,24702.5,2077.5,15.09723091,2
9315.0,24702.5,2092.5,14.65716267,2
9315.0,24717.5,2092.5,15.03182793,2
9335.0,24717.5,2077.5,15.46601009,2
9325.0,24717.5,2092.5,15.09668732,2
9325.0,24717.5,2077.5,15.39039993,2
9335.0,24702.5,2077.5,15.33855343,2
9335.0,24702.5,2092.5,15.04994297,2
9325.0,24702.5,2077.5,15.19651508,2
9325.0,24702.5,2092.5,14.83359718,2
9335.0,24717.5,2092.5,15.23881245,2
9355.0,24702.5,2092.5,12.71000004,2
9355.0,24702.5,2077.5,12.71000004,2
9345.0,24717.5,2077.5,12.71000004,2
9345.0,24702.5,2092.5,12.71000004,2
9345.0,24702.5,2077.5,12.71000004,2
9345.0,24717.5,2092.5,12.71000004,2
9355.0,24717.5,2092.5,12.71000004,2
9355.0,24717.5,2077.5,12.71000004,2
9365.0,24702.5,2077.5,12.71000004,2
9375.0,24702.5,2077.5,12.71000004,2
9375.0,24702.5,2092.5,12.71000004,2
9375.0,24717.5,2077.5,12.71000004,2
9375.0,24717.5,2092.5,12.71000004,2
9365.0,24717.5,2077.5,12.71000004,2
9365.0,24702.5,2092.5,12.71000004,2
9365.0,24717.5,2092.5,12.71000004,2
9385.0,24702.5,2092.5,12.71000004,2
8695.0,24732.5,2092.5,13.40999985,3
8735.0,24747.5,2077.5,13.40999985,3
8725.0,24732.5,2077.5,18.03000069,2
8735.0,24732.5,2092.5,18.03000069,2
8735.0,24732.5,2077.5,18.03000069,2
8725.0,24747.5,2077.5,18.03000069,2
8735.0,24747.5,2092.5,18.03000069,2
8745.0,24732.5,2077.5,18.03000069,2
8755.0,24747.5,2077.5,15.38197041,2
8755.0,24747.5,2092.5,18.03000069,2
8745.0,24747.5,2092.5,18.03000069,2
8745.0,24747.5,2077.5,18.03000069,2
8745.0,24732.5,2092.5,13.40999985,3
8755.0,24732.5,2077.5,15.53930378,2
8755.0,24732.5,2092.5,18.03000069,2
8775.0,24747.5,2092.5,15.37480736,2
8775.0,24732.5,2077.5,15.82255936,2
8765.0,24732.5,2077.5,15.88607121,2
8765.0,24747.5,2092.5,18.03000069,2
8775.0,24747.5,2077.5,16.02946281,2
8775.0,24732.5,2092.5,15.5401268,2
8765.0,24732.5,2092.5,18.03000069,2
8765.0,24747.5,2077.5,15.72722149,2
8795.0,24732.5,2092.5,15.88123703,2
8795.0,24732.5,2077.5,16.25609779,2
8795.0,24747.5,2092.5,15.71572113,2
8785.0,24747.5,2092.5,15.57589912,2
8785.0,24732.5,2077.5,16.0873642,2
8785.0,24747.5,2077.5,15.8986311,2
8785.0,24732.5,2092.5,15.74912262,2
8795.0,24747.5,2077.5,16.06744194,2
8815.0,24747.5,2077.5,15.99923611,2
8805.0,24732.5,2092.5,15.92917919,2
8805.0,24747.5,2077.5,16.12639427,2
8805.0,24747.5,2092.5,15.77447128,2
8815.0,24732.5,2077.5,16.16076469,2
8815.0,24732.5,2092.5,15.89341068,2
8805.0,24732.5,2077.5,16.23891068,2
8825.0,24747.5,2092.5,15.65467072,2
8835.0,24747.5,2092.5,15.23568916,2
8835.0,24747.5,2077.5,15.59447956,2
8825.0,24747.5,2077.5,15.83561802,2
8835.0,24732.5,2077.5,15.70203781,2
8835.0,24732.5,2092.5,15.35868931,2
8825.0,24732.5,2077.5,15.97035408,2
8855.0,24732.5,2092.5,14.70852184,2
8845.0,24747.5,2077.5,15.31015301,2
8855.0,24732.5,2077.5,14.94627666,2
8845.0,24732.5,2092.5,15.15139961,2
8855.0,24747.5,2092.5,14.82580471,2
8845.0,24747.5,2092.5,15.03839684,2
8845.0,24732.5,2077.5,15.39601135,2
8855.0,24747.5,2077.5,12.44999981,1
8865.0,24732.5,2077.5,14.65170479,2
8875.0,24747.5,2077.5,14.17308807,1
8875.0,24732.5,2077.5,13.43902493,2
8865.0,24747.5,2092.5,14.40845776,2
8865.0,24747.5,2077.5,13.69445801,1
8875.0,24747.5,2092.5,13.69499969,1
8875.0,24732.5,2092.5,15.38043404,2
8865.0,24732.5,2092.5,14.48775673,2
8895.0,24732.5,2077.5,13.9230032,2
8885.0,24732.5,2077.5,13.28133965,2
8895.0,24747.5,2077.5,13.91449547,2
8885.0,24732.5,2092.5,15.36033344,2
8885.0,24747.5,2092.5,15.35972023,2
8885.0,24747.5,2077.5,13.23220253,2
8895.0,24747.5,2092.5,13.90499973,2
8895.0,24732.5,2092.5,13.90499973,2
8905.0,24732.5,2092.5,13.90499973,2
8915.0,24732.5,2077.5,12.47150898,2
8915.0,24732.5,2092.5,13.68000031,2
8905.0,24747.5,2092.5,12.51000023,3
8905.0,24732.5,2077.5,12.47149372,2
8905.0,24747.5,2077.5,12.46653938,2
8915.0,24747.5,2092.5,13.68000031,2
8915.0,24747.5,2077.5,12.46821117,2
8935.0,24747.5,2092.5,13.68000031,2
8935.0,24732.5,2077.5,11.76000023,2
8925.0,24747.5,2092.5,13.68000031,2
8935.0,24747.5,2077.5,14.53569412,1
8925.0,24732.5,2077.5,12.47150993,2
8925.0,24747.5,2077.5,11.75935841,2
8935.0,24732.5,2092.5,13.68000031,2
8925.0,24732.5,2092.5,13.68000031,2
8945.0,24747.5,2092.5,14.35866833,1
8955.0,24732.5,2092.5,13.68000031,2
8945.0,24747.5,2077.5,14.54242897,1
8955.0,24732.5,2077.5,11.89000034,2
8945.0,24732.5,2077.5,13.68000031,2
8955.0,24747.5,2092.5,13.68000031,2
8945.0,24732.5,2092.5,14.56795502,1
8955.0,24747.5,2077.5,14.55639362,1
8965.0,24732.5,2077.5,11.89000034,2
8975.0,24747.5,2092.5,13.68000031,2
8965.0,24747.5,2077.5,14.57791615,1
8965.0,24732.5,2092.5,14.39370537,1
8975.0,24732.5,2092.5,14.43057442,1
8975.0,24732.5,2077.5,14.6390028,1
8965.0,24747.5,2092.5,14.37728977,1
8975.0,24747.5,2077.5,16.30208206,1
8995.0,24732.5,2077.5,14.92167759,1
8995.0,24747.5,2092.5,13.68000031,2
8985.0,24732.5,2077.5,14.51653957,1
8995.0,24732.5,2092.5,13.68000031,2
8995.0,24747.5,2077.5,13.68000031,2
8985.0,24732.5,2092.5,14.00870609,1
8985.0,24747.5,2092.5,16.15929031,1
8985.0,24747.5,2077.5,26.51243401,3
9015.0,24747.5,2092.5,17.71751595,1
9015.0,24732.5,2077.5,15.27021599,1
9015.0,24732.5,2092.5,15.63000011,2
9015.0,24747.5,2077.5,15.63000011,2
9005.0,24732.5,2077.5,14.65528774,2
9005.0,24747.5,2077.5,14.65622234,2
9005.0,24732.5,2092.5,13.68000031,2
9025.0,24732.5,2092.5,17.24932861,1
9035.0,24747.5,2092.5,15.63000011,2
9035.0,24747.5,2077.5,15.63000011,2
9025.0,24747.5,2092.5,15.63000011,2
9025.0,24747.5,2077.5,15.63000011,2
9035.0,24732.5,2092.5,15.63000011,2
9025.0,24732.5,2077.5,15.63000011,2
9035.0,24732.5,2077.5,23.55833054,3
9045.0,24732.5,2092.5,27.37000084,3
9055.0,24732.5,2077.5,16.65763283,1
9055.0,24732.5,2092.5,15.63000011,2
9055.0,24747.5,2092.5,17.98921204,1
9055.0,24747.5,2077.5,18.07514381,1
9045.0,24747.5,2092.5,15.63000011,2
9045.0,24747.5,2077.5,15.63000011,2
9045.0,24732.5,2077.5,15.63000011,2
9065.0,24747.5,2092.5,17.09376144,1
9065.0,24747.5,2077.5,27.37000084,3
9075.0,24747.5,2077.5,27.37000084,3
9065.0,24732.5,2077.5,16.9700737,1
9065.0,24732.5,2092.5,16.86523247,1
9075.0,24732.5,2077.5,27.37000084,3
9075.0,24732.5,2092.5,27.37000084,3
9075.0,24747.5,2092.5,27.37000084,3
9095.0,24747.5,2077.5,15.63000011,2
9085.0,24747.5,2092.5,27.37000084,3
9085.0,24747.5,2077.5,27.37000084,3
9095.0,24732.5,2092.5,19.1480999,1
9095.0,24732.5,2077.5,15.63000011,2
9085.0,24732.5,2077.5,27.37000084,3
9085.0,24732.5,2092.5,27.37000084,3
9095.0,24747.5,2092.5,19.26309776,1
9105.0,24732.5,2077.5,19.2562027,1
9115.0,24747.5,2077.5,15.63000011,2
9115.0,24747.5,2092.5,15.63000011,2
9105.0,24732.5,2092.5,19.39067841,1
9105.0,24747.5,2092.5,25.9612751,3
9115.0,24732.5,2077.5,19.4515419,1
9115.0,24732.5,2092.5,15.63000011,2
9105.0,24747.5,2077.5,19.25141335,1
9125.0,24732.5,2092.5,21.26348686,1
9135.0,24747.5,2092.5,20.35629272,1
9135.0,24747.5,2077.5,21.16732407,1
9125.0,24747.5,2077.5,19.44979095,1
9125.0,24747.5,2092.5,19.53103256,1
9125.0,24732.5,2077.5,20.51538467,1
9135.0,24732.5,2077.5,23.28206825,1
9135.0,24732.5,2092.5,21.74053955,1
9145.0,24747.5,2077.5,20.07614708,1
9155.0,24732.5,2092.5,22.76873589,1
9155.0,24732.5,2077.5,23.35948372,1
9155.0,24747.5,2092.5,21.16035461,1
9155.0,24747.5,2077.5,21.56736755,1
9145.0,24747.5,2092.5,21.05982971,1
9145.0,24732.5,2092.5,22.77880287,1
9145.0,24732.5,2077.5,23.35381508,1
9165.0,24732.5,2092.5,22.94037819,1
9165.0,24732.5,2077.5,23.27548599,1
9165.0,24747.5,2092.5,21.84943581,1
9165.0,24747.5,2077.5,21.65871239,1
9175.0,24732.5,2077.5,22.35669327,1
9175.0,24747.5,2077.5,21.73607826,1
9175.0,24747.5,2092.5,21.640028,1
9175.0,24732.5,2092.5,23.06792831,1
9195.0,24747.5,2077.5,18.75,2
9195.0,24747.5,2092.5,18.75,2
9185.0,24747.5,2077.5,21.86571503,1
9185.0,24747.5,2092.5,18.75,2
9185.0,24732.5,2092.5,22.9400692,1
9195.0,24732.5,2077.5,18.75,2
9195.0,24732.5,2092.5,22.41495132,1
9185.0,24732.5,2077.5,22.48467255,1
9215.0,24732.5,2077.5,17.30830574,2
9205.0,24732.5,2077.5,17.94337082,2
9205.0,24732.5,2092.5,21.91215324,1
9205.0,24747.5,2077.5,18.75,2
9205.0,24747.5,2092.5,16.96114731,2
9215.0,24747.5,2077.5,17.49059677,2
9215.0,24747.5,2092.5,17.29732132,2
9215.0,24732.5,2092.5,17.1534977,2
9235.0,24732.5,2092.5,17.4618721,2
9235.0,24732.5,2077.5,17.78897858,2
9235.0,24747.5,2077.5,18.29494095,2
9225.0,24747.5,2092.5,17.61413383,2
9225.0,24747.5,2077.5,17.90045357,2
9225.0,24732.5,2077.5,17.59739304,2
9225.0,24732.5,2092.5,17.36614227,2
9235.0,24747.5,2092.5,17.84072495,2
9245.0,24747.5,2077.5,18.42922592,2
9245.0,24747.5,2092.5,17.86935806,2
9255.0,24732.5,2092.5,22.13162041,3
9255.0,24732.5,2077.5,21.72281456,3
